
model,link,test_size,accuracy_with_pdr_and_rssi,accuracy_with_pdr,accuracy_with_rssi
RF,28===33,0.25,1.0,1.0,-1
LogReg,29===38,0.25,0.0,0.0,-1
LSVM,29===38,0.25,1.0,0.0,-1
SVM,29===38,0.25,1.0,0.5846153846153846,-1
RF,29===38,0.25,1.0,1.0,-1
LogReg,29===25,0.25,-1,-1,-1
LSVM,29===25,0.25,-1,-1,-1
SVM,29===25,0.25,-1,-1,-1
RF,29===25,0.25,-1,-1,-1
LogReg,29===39,0.25,0.0,0.37777777777777777,-1
LSVM,29===39,0.25,1.0,1.0,-1
SVM,29===39,0.25,1.0,1.0,-1
RF,29===39,0.25,1.0,1.0,-1
LogReg,29===36,0.25,0.0,0.0,-1
LSVM,29===36,0.25,0.0,0.016304347826086956,-1
SVM,29===36,0.25,1.0,1.0,-1
RF,29===36,0.25,0.8130081300813008,1.0,-1
LogReg,29===10,0.25,0.0,0.0,-1
LSVM,29===10,0.25,0.0,0.20095693779904306,-1
SVM,29===10,0.25,1.0,1.0,-1
RF,29===10,0.25,0.9496402877697842,1.0,-1
LogReg,29===8,0.25,-1,-1,-1
LSVM,29===8,0.25,-1,-1,-1
SVM,29===8,0.25,-1,-1,-1
RF,29===8,0.25,-1,-1,-1
LogReg,30===46,0.25,0.0,0.1111111111111111,-1
LSVM,30===46,0.25,1.0,0.49673202614379086,-1
SVM,30===46,0.25,0.8627450980392157,0.9215686274509803,-1
RF,30===46,0.25,0.46078431372549017,1.0,-1
LogReg,30===47,0.25,0.0,0.0,0.0
LSVM,30===47,0.25,1.0,0.4011299435028249,0.0
SVM,30===47,0.25,1.0,1.0,1.0
RF,30===47,0.25,0.8983050847457628,1.0,1.0
LogReg,30===5,0.25,0.328125,0.1875,-1
LSVM,30===5,0.25,0.328125,0.23958333333333334,-1
SVM,30===5,0.25,0.84375,0.8645833333333334,-1
RF,30===5,0.25,0.78125,1.0,-1
LogReg,30===26,0.25,0.0,1.0,0.0
LSVM,30===26,0.25,0.0,1.0,0.0
SVM,30===26,0.25,0.9473684210526315,1.0,1.0
RF,30===26,0.25,0.9210526315789473,1.0,1.0
LogReg,30===22,0.25,0.0,1.0,0.2967032967032967
LSVM,30===22,0.25,0.0,1.0,0.21978021978021978
SVM,30===22,0.25,1.0,1.0,0.9340659340659341
RF,30===22,0.25,0.672645739910314,1.0,1.0
LogReg,30===6,0.25,0.0,0.6842105263157895,-1
LSVM,30===6,0.25,0.0,0.7543859649122807,-1
SVM,30===6,0.25,0.9516129032258065,0.9649122807017544,-1
RF,30===6,0.25,1.0,1.0,-1
LogReg,30===14,0.25,0.0,0.015873015873015872,-1
LSVM,30===14,0.25,0.0,0.30158730158730157,-1
SVM,30===14,0.25,1.0,0.9682539682539683,-1
RF,30===14,0.25,1.0,1.0,-1
LogReg,30===19,0.25,0.36507936507936506,0.07407407407407407,-1
LSVM,30===19,0.25,0.36507936507936506,0.5432098765432098,-1
SVM,30===19,0.25,0.8888888888888888,0.7283950617283951,-1
RF,30===19,0.25,0.9365079365079365,1.0,-1
LogReg,30===21,0.25,0.0,0.6428571428571429,-1
LSVM,30===21,0.25,0.0,0.9523809523809523,-1
SVM,30===21,0.25,1.0,0.7142857142857143,-1
RF,30===21,0.25,1.0,1.0,-1
LogReg,30===15,0.25,-1,-1,-1
LSVM,30===15,0.25,-1,-1,-1
SVM,30===15,0.25,-1,-1,-1
RF,30===15,0.25,-1,-1,-1
LogReg,30===31,0.25,-1,-1,-1
LSVM,30===31,0.25,-1,-1,-1
SVM,30===31,0.25,-1,-1,-1
RF,30===31,0.25,-1,-1,-1
LogReg,30===16,0.25,0.0,0.9565217391304348,-1
LSVM,30===16,0.25,0.0,1.0,-1
SVM,30===16,0.25,1.0,1.0,-1
RF,30===16,0.25,1.0,1.0,-1
LogReg,30===1,0.25,0.0,1.0,0.0
LSVM,30===1,0.25,1.0,1.0,1.0
SVM,30===1,0.25,1.0,1.0,1.0
RF,30===1,0.25,1.0,1.0,1.0
LogReg,31===46,0.25,0.0,0.0,-1
LSVM,31===46,0.25,0.0,0.43478260869565216,-1
SVM,31===46,0.25,0.967479674796748,1.0,-1
RF,31===46,0.25,0.9186991869918699,1.0,-1
LogReg,31===47,0.25,0.0,0.9512195121951219,-1
LSVM,31===47,0.25,0.0,1.0,-1
SVM,31===47,0.25,1.0,0.975609756097561,-1
RF,31===47,0.25,1.0,1.0,-1
LogReg,31===5,0.25,-1,-1,-1
LSVM,31===5,0.25,-1,-1,-1
SVM,31===5,0.25,-1,-1,-1
RF,31===5,0.25,-1,-1,-1
LogReg,31===30,0.25,-1,0.0,-1
LSVM,31===30,0.25,-1,1.0,-1
SVM,31===30,0.25,-1,1.0,-1
RF,31===30,0.25,-1,1.0,-1
LogReg,31===26,0.25,0.0,0.21710526315789475,-1
LSVM,31===26,0.25,1.0,0.9013157894736842,-1
SVM,31===26,0.25,0.9702970297029703,1.0,-1
RF,31===26,0.25,0.9504950495049505,1.0,-1
LogReg,31===22,0.25,0.34328358208955223,0.3465346534653465,-1
LSVM,31===22,0.25,0.6567164179104478,0.7524752475247525,-1
SVM,31===22,0.25,1.0,0.8910891089108911,-1
RF,31===22,0.25,1.0,1.0,-1
LogReg,31===19,0.25,0.0,0.23255813953488372,-1
LSVM,31===19,0.25,1.0,0.6511627906976745,-1
SVM,31===19,0.25,0.8953488372093024,0.9689922480620154,-1
RF,31===19,0.25,0.7790697674418605,1.0,-1
LogReg,31===40,0.25,0.0,1.0,0.0
LSVM,31===40,0.25,0.0,1.0,0.0
SVM,31===40,0.25,1.0,1.0,1.0
RF,31===40,0.25,1.0,1.0,1.0
LogReg,31===45,0.25,0.0,0.0,-1
LSVM,31===45,0.25,1.0,0.345,-1
SVM,31===45,0.25,1.0,0.955,-1
RF,31===45,0.25,0.9699248120300752,1.0,-1
LogReg,31===44,0.25,0.0,1.0,-1
LSVM,31===44,0.25,0.0,1.0,-1
SVM,31===44,0.25,0.9763779527559056,1.0,-1
RF,31===44,0.25,0.968503937007874,1.0,-1
LogReg,31===41,0.25,0.0,1.0,-1
LSVM,31===41,0.25,0.0,1.0,-1
SVM,31===41,0.25,0.9699248120300752,1.0,-1
RF,31===41,0.25,1.0,1.0,-1
LogReg,31===16,0.25,0.0,1.0,-1
LSVM,31===16,0.25,0.0,1.0,-1
SVM,31===16,0.25,1.0,1.0,-1
RF,31===16,0.25,0.88,1.0,-1
LogReg,31===1,0.25,-1,0.2,-1
LSVM,31===1,0.25,-1,1.0,-1
SVM,31===1,0.25,-1,1.0,-1
RF,31===1,0.25,-1,1.0,-1
LogReg,31===11,0.25,0.29508196721311475,0.8571428571428571,-1
LSVM,31===11,0.25,0.29508196721311475,0.9714285714285714,-1
SVM,31===11,0.25,0.9508196721311475,0.9571428571428572,-1
RF,31===11,0.25,0.9672131147540983,1.0,-1
LogReg,31===34,0.25,-1,-1,-1
LSVM,31===34,0.25,-1,-1,-1
SVM,31===34,0.25,-1,-1,-1
RF,31===34,0.25,-1,-1,-1
LogReg,32===27,0.25,0.234375,0.3333333333333333,-1
LSVM,32===27,0.25,0.765625,0.7291666666666666,-1
SVM,32===27,0.25,0.875,1.0,-1
RF,32===27,0.25,1.0,1.0,-1
LogReg,32===24,0.25,0.0,1.0,0.0
LSVM,32===24,0.25,0.0,1.0,0.0
SVM,32===24,0.25,0.952755905511811,1.0,1.0
RF,32===24,0.25,0.9212598425196851,1.0,1.0
LogReg,32===3,0.25,-1,-1,-1
LSVM,32===3,0.25,-1,-1,-1
SVM,32===3,0.25,-1,-1,-1
RF,32===3,0.25,-1,-1,-1
LogReg,32===9,0.25,0.0,1.0,0.1595744680851064
LSVM,32===9,0.25,1.0,1.0,0.8404255319148937
SVM,32===9,0.25,1.0,1.0,1.0
RF,32===9,0.25,1.0,1.0,1.0
LogReg,32===4,0.25,-1,-1,-1
LSVM,32===4,0.25,-1,-1,-1
SVM,32===4,0.25,-1,-1,-1
RF,32===4,0.25,-1,-1,-1
LogReg,32===2,0.25,0.0,0.0,-1
LSVM,32===2,0.25,1.0,0.0,-1
SVM,32===2,0.25,1.0,0.0,-1
RF,32===2,0.25,1.0,1.0,-1
LogReg,32===23,0.25,0.0,1.0,-1
LSVM,32===23,0.25,0.0,1.0,-1
SVM,32===23,0.25,1.0,1.0,-1
RF,32===23,0.25,1.0,1.0,-1
LogReg,33===28,0.25,0.0,0.7142857142857143,-1
LSVM,33===28,0.25,1.0,0.9206349206349206,-1
SVM,33===28,0.25,1.0,0.9206349206349206,-1
RF,33===28,0.25,1.0,1.0,-1
LogReg,33===12,0.25,0.27450980392156865,0.543859649122807,-1
LSVM,33===12,0.25,0.27450980392156865,0.7368421052631579,-1
SVM,33===12,0.25,0.9803921568627451,0.8596491228070176,-1
RF,33===12,0.25,1.0,1.0,-1
LogReg,33===6,0.25,0.40350877192982454,0.7560975609756098,-1
LSVM,33===6,0.25,0.40350877192982454,0.8658536585365854,-1
SVM,33===6,0.25,0.8070175438596491,0.9634146341463414,-1
RF,33===6,0.25,0.9298245614035088,1.0,-1
LogReg,33===14,0.25,0.0,0.23015873015873015,-1
LSVM,33===14,0.25,0.0,0.4603174603174603,-1
SVM,33===14,0.25,0.9880952380952381,0.8571428571428571,-1
RF,33===14,0.25,0.8809523809523809,1.0,-1
LogReg,33===21,0.25,-1,0.8275862068965517,-1
LSVM,33===21,0.25,-1,1.0,-1
SVM,33===21,0.25,-1,1.0,-1
RF,33===21,0.25,-1,1.0,-1
LogReg,33===43,0.25,-1,-1,-1
LSVM,33===43,0.25,-1,-1,-1
SVM,33===43,0.25,-1,-1,-1
RF,33===43,0.25,-1,-1,-1
LogReg,33===37,0.25,0.0,0.9615384615384616,-1
LSVM,33===37,0.25,0.0,0.9743589743589743,-1
SVM,33===37,0.25,0.984375,0.9743589743589743,-1
RF,33===37,0.25,1.0,1.0,-1
LogReg,33===49,0.25,-1,-1,0.664
LSVM,33===49,0.25,-1,-1,1.0
SVM,33===49,0.25,-1,-1,1.0
RF,33===49,0.25,-1,-1,1.0
LogReg,33===13,0.25,-1,-1,1.0
LSVM,33===13,0.25,-1,-1,1.0
SVM,33===13,0.25,-1,-1,1.0
RF,33===13,0.25,-1,-1,1.0
LogReg,34===5,0.25,0.3722627737226277,1.0,0.0
LSVM,34===5,0.25,0.0,1.0,0.0
SVM,34===5,0.25,1.0,1.0,0.9752066115702479
RF,34===5,0.25,1.0,1.0,1.0
LogReg,34===40,0.25,0.0,1.0,-1
LSVM,34===40,0.25,1.0,1.0,-1
SVM,34===40,0.25,1.0,1.0,-1
RF,34===40,0.25,1.0,1.0,-1
LogReg,34===31,0.25,-1,-1,-1
LSVM,34===31,0.25,-1,-1,-1
SVM,34===31,0.25,-1,-1,-1
RF,34===31,0.25,-1,-1,-1
LogReg,34===45,0.25,-1,-1,-1
LSVM,34===45,0.25,-1,-1,-1
SVM,34===45,0.25,-1,-1,-1
RF,34===45,0.25,-1,-1,-1
LogReg,34===44,0.25,0.0,1.0,-1
LSVM,34===44,0.25,0.0,1.0,-1
SVM,34===44,0.25,1.0,1.0,-1
RF,34===44,0.25,0.9477611940298507,1.0,-1
LogReg,34===41,0.25,0.0,0.09210526315789473,-1
LSVM,34===41,0.25,1.0,0.3157894736842105,-1
SVM,34===41,0.25,0.9306930693069307,0.881578947368421,-1
RF,34===41,0.25,0.9108910891089109,1.0,-1
LogReg,34===16,0.25,0.0,0.05555555555555555,-1
LSVM,34===16,0.25,1.0,0.05555555555555555,-1
SVM,34===16,0.25,1.0,0.3333333333333333,-1
RF,34===16,0.25,1.0,1.0,-1
LogReg,34===11,0.25,-1,-1,-1
LSVM,34===11,0.25,-1,-1,-1
SVM,34===11,0.25,-1,-1,-1
RF,34===11,0.25,-1,-1,-1
LogReg,35===18,0.25,0.39655172413793105,0.8505747126436781,-1
LSVM,35===18,0.25,0.39655172413793105,0.9655172413793104,-1
SVM,35===18,0.25,0.8793103448275862,1.0,-1
RF,35===18,0.25,0.896551724137931,1.0,-1
LogReg,35===7,0.25,-1,-1,-1
LSVM,35===7,0.25,-1,-1,-1
SVM,35===7,0.25,-1,-1,-1
RF,35===7,0.25,-1,-1,-1
LogReg,35===42,0.25,0.0,0.026490066225165563,-1
LSVM,35===42,0.25,1.0,0.23178807947019867,-1
SVM,35===42,0.25,0.9900990099009901,0.9403973509933775,-1
RF,35===42,0.25,0.9900990099009901,1.0,-1
LogReg,35===28,0.25,0.0,1.0,0.13978494623655913
LSVM,35===28,0.25,0.0,1.0,0.8602150537634409
SVM,35===28,0.25,1.0,1.0,0.978494623655914
RF,35===28,0.25,0.9925373134328358,1.0,1.0
LogReg,35===12,0.25,0.0,0.02247191011235955,0.0
LSVM,35===12,0.25,0.0,0.37640449438202245,0.0
SVM,35===12,0.25,1.0,1.0,1.0
RF,35===12,0.25,1.0,1.0,1.0
LogReg,35===48,0.25,0.0,0.99,-1
LSVM,35===48,0.25,0.0,1.0,-1
SVM,35===48,0.25,0.75,1.0,-1
RF,35===48,0.25,0.73,1.0,-1
LogReg,35===0,0.25,0.0,1.0,-1
LSVM,35===0,0.25,1.0,1.0,-1
SVM,35===0,0.25,1.0,1.0,-1
RF,35===0,0.25,1.0,1.0,-1
LogReg,36===45,0.25,0.2857142857142857,0.863013698630137,-1
LSVM,36===45,0.25,0.7142857142857143,0.9315068493150684,-1
SVM,36===45,0.25,0.9682539682539683,1.0,-1
RF,36===45,0.25,0.9841269841269841,1.0,-1
LogReg,36===29,0.25,0.0,0.09316770186335403,-1
LSVM,36===29,0.25,0.0,0.453416149068323,-1
SVM,36===29,0.25,0.9626168224299065,1.0,-1
RF,36===29,0.25,0.9813084112149533,1.0,-1
LogReg,36===25,0.25,1.0,1.0,0.7653061224489796
LSVM,36===25,0.25,0.0,1.0,0.10204081632653061
SVM,36===25,0.25,1.0,1.0,1.0
RF,36===25,0.25,1.0,1.0,1.0
LogReg,36===39,0.25,-1,-1,-1
LSVM,36===39,0.25,-1,-1,-1
SVM,36===39,0.25,-1,-1,-1
RF,36===39,0.25,-1,-1,-1
LogReg,36===10,0.25,-1,-1,-1
LSVM,36===10,0.25,-1,-1,-1
SVM,36===10,0.25,-1,-1,-1
RF,36===10,0.25,-1,-1,-1
LogReg,37===42,0.25,0.13333333333333333,0.9833333333333333,-1
LSVM,37===42,0.25,0.8666666666666667,0.9833333333333333,-1
SVM,37===42,0.25,0.95,0.9833333333333333,-1
RF,37===42,0.25,0.9666666666666667,1.0,-1
LogReg,37===28,0.25,0.0,0.0,-1
LSVM,37===28,0.25,0.0,0.0,-1
SVM,37===28,0.25,0.9,0.9696969696969697,-1
RF,37===28,0.25,0.9727272727272728,1.0,-1
LogReg,37===12,0.25,0.24324324324324326,0.7951807228915663,-1
LSVM,37===12,0.25,0.7567567567567568,0.963855421686747,-1
SVM,37===12,0.25,0.918918918918919,0.9879518072289156,-1
RF,37===12,0.25,0.9459459459459459,1.0,-1
LogReg,37===0,0.25,0.375,0.08333333333333333,-1
LSVM,37===0,0.25,0.625,0.08333333333333333,-1
SVM,37===0,0.25,1.0,0.08333333333333333,-1
RF,37===0,0.25,1.0,1.0,-1
LogReg,37===49,0.25,0.0,1.0,0.0
LSVM,37===49,0.25,0.0,1.0,1.0
SVM,37===49,0.25,1.0,1.0,1.0
RF,37===49,0.25,1.0,1.0,1.0
LogReg,37===33,0.25,0.0,1.0,-1
LSVM,37===33,0.25,1.0,1.0,-1
SVM,37===33,0.25,1.0,1.0,-1
RF,37===33,0.25,1.0,1.0,-1
LogReg,37===13,0.25,-1,0.0,-1
LSVM,37===13,0.25,-1,1.0,-1
SVM,37===13,0.25,-1,0.0,-1
RF,37===13,0.25,-1,1.0,-1
LogReg,38===29,0.25,0.0,0.0,-1
LSVM,38===29,0.25,0.0,0.0,-1
SVM,38===29,0.25,1.0,1.0,-1
RF,38===29,0.25,1.0,1.0,-1
LogReg,38===25,0.25,0.20689655172413793,0.06060606060606061,-1
LSVM,38===25,0.25,0.20689655172413793,0.06060606060606061,-1
SVM,38===25,0.25,1.0,1.0,-1
RF,38===25,0.25,1.0,1.0,-1
LogReg,38===8,0.25,-1,-1,1.0
LSVM,38===8,0.25,-1,-1,0.0
SVM,38===8,0.25,-1,-1,1.0
RF,38===8,0.25,-1,-1,1.0
LogReg,39===45,0.25,0.0,0.06140350877192982,-1
LSVM,39===45,0.25,0.0,0.2894736842105263,-1
SVM,39===45,0.25,1.0,0.8508771929824561,-1
RF,39===45,0.25,1.0,1.0,-1
LogReg,39===29,0.25,0.0,0.0,-1
LSVM,39===29,0.25,1.0,0.0,-1
SVM,39===29,0.25,1.0,0.0,-1
RF,39===29,0.25,1.0,1.0,-1
LogReg,39===25,0.25,-1,-1,-1
LSVM,39===25,0.25,-1,-1,-1
SVM,39===25,0.25,-1,-1,-1
RF,39===25,0.25,-1,-1,-1
LogReg,39===36,0.25,-1,-1,-1
LSVM,39===36,0.25,-1,-1,-1
SVM,39===36,0.25,-1,-1,-1
RF,39===36,0.25,-1,-1,-1
LogReg,39===10,0.25,1.0,1.0,0.9342105263157895
LSVM,39===10,0.25,1.0,1.0,0.47368421052631576
SVM,39===10,0.25,1.0,1.0,1.0
RF,39===10,0.25,1.0,1.0,1.0
LogReg,40===7,0.25,-1,0.0,-1
LSVM,40===7,0.25,-1,1.0,-1
SVM,40===7,0.25,-1,1.0,-1
RF,40===7,0.25,-1,1.0,-1
LogReg,40===46,0.25,0.0,0.12037037037037036,-1
LSVM,40===46,0.25,0.0,0.3425925925925926,-1
SVM,40===46,0.25,1.0,0.9537037037037037,-1
RF,40===46,0.25,0.9444444444444444,1.0,-1
LogReg,40===5,0.25,-1,-1,0.0
LSVM,40===5,0.25,-1,-1,0.0
SVM,40===5,0.25,-1,-1,1.0
RF,40===5,0.25,-1,-1,1.0
LogReg,40===26,0.25,-1,0.0,-1
LSVM,40===26,0.25,-1,0.0,-1
SVM,40===26,0.25,-1,0.0,-1
RF,40===26,0.25,-1,1.0,-1
LogReg,40===19,0.25,0.0,0.8513513513513513,-1
LSVM,40===19,0.25,0.0,0.918918918918919,-1
SVM,40===19,0.25,1.0,0.9054054054054054,-1
RF,40===19,0.25,1.0,1.0,-1
LogReg,40===31,0.25,0.0,1.0,0.09473684210526316
LSVM,40===31,0.25,1.0,1.0,0.9052631578947369
SVM,40===31,0.25,1.0,1.0,0.9789473684210527
RF,40===31,0.25,0.9285714285714286,1.0,0.9894736842105263
LogReg,40===45,0.25,-1,-1,0.0
LSVM,40===45,0.25,-1,-1,0.0
SVM,40===45,0.25,-1,-1,1.0
RF,40===45,0.25,-1,-1,1.0
LogReg,40===44,0.25,-1,-1,-1
LSVM,40===44,0.25,-1,-1,-1
SVM,40===44,0.25,-1,-1,-1
RF,40===44,0.25,-1,-1,-1
LogReg,40===41,0.25,0.0,1.0,0.775
LSVM,40===41,0.25,0.0,1.0,0.4
SVM,40===41,0.25,1.0,1.0,1.0
RF,40===41,0.25,1.0,1.0,1.0
LogReg,40===16,0.25,0.0,1.0,-1
LSVM,40===16,0.25,1.0,1.0,-1
SVM,40===16,0.25,0.9666666666666667,1.0,-1
RF,40===16,0.25,0.9583333333333334,1.0,-1
LogReg,40===11,0.25,-1,-1,0.0
LSVM,40===11,0.25,-1,-1,1.0
SVM,40===11,0.25,-1,-1,1.0
RF,40===11,0.25,-1,-1,1.0
LogReg,40===34,0.25,-1,-1,-1
LSVM,40===34,0.25,-1,-1,-1
SVM,40===34,0.25,-1,-1,-1
RF,40===34,0.25,-1,-1,-1
LogReg,40===17,0.25,0.0,1.0,-1
LSVM,40===17,0.25,0.0,1.0,-1
SVM,40===17,0.25,1.0,1.0,-1
RF,40===17,0.25,0.8205128205128205,1.0,-1
LogReg,40===20,0.25,-1,0.3333333333333333,-1
LSVM,40===20,0.25,-1,1.0,-1
SVM,40===20,0.25,-1,1.0,-1
RF,40===20,0.25,-1,1.0,-1
LogReg,41===7,0.25,0.0,0.2,-1
LSVM,41===7,0.25,1.0,0.2,-1
SVM,41===7,0.25,1.0,0.2,-1
RF,41===7,0.25,1.0,1.0,-1
LogReg,41===46,0.25,0.0,0.0,-1
LSVM,41===46,0.25,0.0,0.0,-1
SVM,41===46,0.25,1.0,1.0,-1
RF,41===46,0.25,1.0,1.0,-1
LogReg,41===5,0.25,0.0,0.0,-1
LSVM,41===5,0.25,1.0,0.17117117117117117,-1
SVM,41===5,0.25,1.0,1.0,-1
RF,41===5,0.25,1.0,1.0,-1
LogReg,41===26,0.25,-1,-1,-1
LSVM,41===26,0.25,-1,-1,-1
SVM,41===26,0.25,-1,-1,-1
RF,41===26,0.25,-1,-1,-1
LogReg,41===40,0.25,0.6071428571428571,1.0,0.6477272727272727
LSVM,41===40,0.25,1.0,1.0,0.23863636363636365
SVM,41===40,0.25,1.0,1.0,1.0
RF,41===40,0.25,1.0,1.0,1.0
LogReg,41===31,0.25,0.0,1.0,-1
LSVM,41===31,0.25,0.0,1.0,-1
SVM,41===31,0.25,0.9312977099236641,1.0,-1
RF,41===31,0.25,0.6870229007633588,1.0,-1
LogReg,41===45,0.25,-1,-1,0.7111111111111111
LSVM,41===45,0.25,-1,-1,0.24444444444444444
SVM,41===45,0.25,-1,-1,1.0
RF,41===45,0.25,-1,-1,1.0
LogReg,41===44,0.25,-1,-1,-1
LSVM,41===44,0.25,-1,-1,-1
SVM,41===44,0.25,-1,-1,-1
RF,41===44,0.25,-1,-1,-1
LogReg,41===16,0.25,-1,-1,-1
LSVM,41===16,0.25,-1,-1,-1
SVM,41===16,0.25,-1,-1,-1
RF,41===16,0.25,-1,-1,-1
LogReg,41===11,0.25,-1,-1,0.0
LSVM,41===11,0.25,-1,-1,1.0
SVM,41===11,0.25,-1,-1,1.0
RF,41===11,0.25,-1,-1,1.0
LogReg,41===34,0.25,0.0,0.975,-1
LSVM,41===34,0.25,1.0,1.0,-1
SVM,41===34,0.25,1.0,1.0,-1
RF,41===34,0.25,1.0,1.0,-1
LogReg,41===17,0.25,0.3188405797101449,0.6310679611650486,-1
LSVM,41===17,0.25,0.3188405797101449,0.9029126213592233,-1
SVM,41===17,0.25,0.7681159420289855,1.0,-1
RF,41===17,0.25,0.7681159420289855,1.0,-1
LogReg,41===20,0.25,-1,0.8285714285714286,-1
LSVM,41===20,0.25,-1,1.0,-1
SVM,41===20,0.25,-1,1.0,-1
RF,41===20,0.25,-1,1.0,-1
LogReg,42===18,0.25,0.0,0.34782608695652173,-1
LSVM,42===18,0.25,1.0,0.8260869565217391,-1
SVM,42===18,0.25,1.0,0.9130434782608695,-1
RF,42===18,0.25,1.0,1.0,-1
LogReg,42===7,0.25,-1,-1,-1
LSVM,42===7,0.25,-1,-1,-1
SVM,42===7,0.25,-1,-1,-1
RF,42===7,0.25,-1,-1,-1
LogReg,42===28,0.25,0.0,1.0,0.0
LSVM,42===28,0.25,0.0,1.0,0.0
SVM,42===28,0.25,1.0,1.0,1.0
RF,42===28,0.25,1.0,1.0,1.0
LogReg,42===12,0.25,0.6349206349206349,1.0,-1
LSVM,42===12,0.25,1.0,1.0,-1
SVM,42===12,0.25,1.0,1.0,-1
RF,42===12,0.25,1.0,1.0,-1
LogReg,42===48,0.25,0.018518518518518517,0.9423076923076923,-1
LSVM,42===48,0.25,0.018518518518518517,1.0,-1
SVM,42===48,0.25,1.0,1.0,-1
RF,42===48,0.25,1.0,1.0,-1
LogReg,42===35,0.25,0.0,0.08333333333333333,-1
LSVM,42===35,0.25,0.0,0.08333333333333333,-1
SVM,42===35,0.25,0.9,0.9666666666666667,-1
RF,42===35,0.25,0.975,1.0,-1
LogReg,42===0,0.25,0.0,1.0,-1
LSVM,42===0,0.25,0.0,1.0,-1
SVM,42===0,0.25,0.8611111111111112,1.0,-1
RF,42===0,0.25,0.8055555555555556,1.0,-1
LogReg,42===37,0.25,0.2786885245901639,0.8405797101449275,-1
LSVM,42===37,0.25,0.7213114754098361,0.9855072463768116,-1
SVM,42===37,0.25,0.9508196721311475,1.0,-1
RF,42===37,0.25,1.0,1.0,-1
LogReg,42===49,0.25,0.0,0.125,-1
LSVM,42===49,0.25,0.0,0.125,-1
SVM,42===49,0.25,1.0,0.2916666666666667,-1
RF,42===49,0.25,1.0,1.0,-1
LogReg,43===47,0.25,0.1,0.3925925925925926,-1
LSVM,43===47,0.25,0.1,0.7925925925925926,-1
SVM,43===47,0.25,0.7888888888888889,1.0,-1
RF,43===47,0.25,0.6,1.0,-1
LogReg,43===22,0.25,0.0,0.0,-1
LSVM,43===22,0.25,0.0,0.0,-1
SVM,43===22,0.25,1.0,0.0,-1
RF,43===22,0.25,1.0,1.0,-1
LogReg,43===6,0.25,0.14942528735632185,0.35877862595419846,-1
LSVM,43===6,0.25,0.14942528735632185,0.6793893129770993,-1
SVM,43===6,0.25,0.8045977011494253,0.9618320610687023,-1
RF,43===6,0.25,0.5632183908045977,1.0,-1
LogReg,43===14,0.25,1.0,0.0,0.8928571428571429
LSVM,43===14,0.25,0.0,0.0,0.32142857142857145
SVM,43===14,0.25,1.0,1.0,1.0
RF,43===14,0.25,1.0,1.0,1.0
LogReg,43===21,0.25,-1,0.7857142857142857,-1
LSVM,43===21,0.25,-1,1.0,-1
SVM,43===21,0.25,-1,1.0,-1
RF,43===21,0.25,-1,1.0,-1
LogReg,43===37,0.25,-1,0.0,-1
LSVM,43===37,0.25,-1,0.8,-1
SVM,43===37,0.25,-1,0.0,-1
RF,43===37,0.25,-1,1.0,-1
LogReg,43===49,0.25,0.0,1.0,-1
LSVM,43===49,0.25,0.0,1.0,-1
SVM,43===49,0.25,1.0,1.0,-1
RF,43===49,0.25,0.875,1.0,-1
LogReg,43===33,0.25,-1,-1,-1
LSVM,43===33,0.25,-1,-1,-1
SVM,43===33,0.25,-1,-1,-1
RF,43===33,0.25,-1,-1,-1
LogReg,43===13,0.25,-1,-1,0.0
LSVM,43===13,0.25,-1,-1,1.0
SVM,43===13,0.25,-1,-1,1.0
RF,43===13,0.25,-1,-1,1.0
LogReg,44===7,0.25,0.0,0.2222222222222222,-1
LSVM,44===7,0.25,0.0,0.2222222222222222,-1
SVM,44===7,0.25,1.0,0.2222222222222222,-1
RF,44===7,0.25,1.0,1.0,-1
LogReg,44===48,0.25,-1,0.0,-1
LSVM,44===48,0.25,-1,0.8666666666666667,-1
SVM,44===48,0.25,-1,1.0,-1
RF,44===48,0.25,-1,1.0,-1
LogReg,44===46,0.25,-1,0.0,-1
LSVM,44===46,0.25,-1,1.0,-1
SVM,44===46,0.25,-1,1.0,-1
RF,44===46,0.25,-1,1.0,-1
LogReg,44===5,0.25,0.6621621621621622,1.0,-1
LSVM,44===5,0.25,0.0,1.0,-1
SVM,44===5,0.25,1.0,1.0,-1
RF,44===5,0.25,1.0,1.0,-1
LogReg,44===19,0.25,0.4090909090909091,0.7575757575757576,-1
LSVM,44===19,0.25,0.5909090909090909,0.9292929292929293,-1
SVM,44===19,0.25,0.9242424242424242,0.98989898989899,-1
RF,44===19,0.25,0.9090909090909091,1.0,-1
LogReg,44===40,0.25,-1,-1,-1
LSVM,44===40,0.25,-1,-1,-1
SVM,44===40,0.25,-1,-1,-1
RF,44===40,0.25,-1,-1,-1
LogReg,44===31,0.25,0.0,1.0,-1
LSVM,44===31,0.25,1.0,1.0,-1
SVM,44===31,0.25,0.9696969696969697,1.0,-1
RF,44===31,0.25,0.9166666666666666,1.0,-1
LogReg,44===45,0.25,-1,-1,0.0
LSVM,44===45,0.25,-1,-1,1.0
SVM,44===45,0.25,-1,-1,1.0
RF,44===45,0.25,-1,-1,1.0
LogReg,44===41,0.25,-1,-1,-1
LSVM,44===41,0.25,-1,-1,-1
SVM,44===41,0.25,-1,-1,-1
RF,44===41,0.25,-1,-1,-1
