
model,link,test_size,accuracy_with_pdr_and_rssi,accuracy_with_pdr,accuracy_with_rssi
SVM,24===4,0.25,0.9876543209876543,0.8888888888888888,1.0
RF,24===4,0.25,1.0,1.0,1.0
LogReg,24===32,0.25,0.8641975308641975,0.9012345679012346,1.0
LSVM,24===32,0.25,0.8888888888888888,0.9876543209876543,1.0
SVM,24===32,0.25,0.9012345679012346,0.9629629629629629,1.0
RF,24===32,0.25,0.9382716049382716,1.0,1.0
LogReg,24===2,0.25,0.948051948051948,1.0,0.8641975308641975
LSVM,24===2,0.25,0.961038961038961,1.0,0.9012345679012346
SVM,24===2,0.25,0.974025974025974,1.0,1.0
RF,24===2,0.25,0.987012987012987,1.0,1.0
LogReg,25===29,0.25,1.0,1.0,1.0
LSVM,25===29,0.25,1.0,1.0,1.0
SVM,25===29,0.25,1.0,1.0,1.0
RF,25===29,0.25,1.0,1.0,1.0
LogReg,25===38,0.25,1.0,0.7878787878787878,1.0
LSVM,25===38,0.25,1.0,0.9090909090909091,1.0
SVM,25===38,0.25,1.0,0.696969696969697,1.0
RF,25===38,0.25,1.0,0.9696969696969697,1.0
LogReg,25===39,0.25,0.8941176470588236,0.8823529411764706,1.0
LSVM,25===39,0.25,0.9176470588235294,1.0,1.0
SVM,25===39,0.25,0.9764705882352941,0.8941176470588236,1.0
RF,25===39,0.25,1.0,1.0,1.0
LogReg,25===36,0.25,0.8571428571428571,0.9523809523809523,1.0
LSVM,25===36,0.25,0.8571428571428571,0.9761904761904762,1.0
SVM,25===36,0.25,0.9166666666666666,0.9404761904761905,1.0
RF,25===36,0.25,0.9761904761904762,1.0,1.0
LogReg,25===10,0.25,1.0,1.0,0.7912087912087912
LSVM,25===10,0.25,1.0,1.0,0.8681318681318682
SVM,25===10,0.25,1.0,1.0,1.0
RF,25===10,0.25,1.0,1.0,0.989010989010989
LogReg,25===8,0.25,0.825,0.8625,1.0
LSVM,25===8,0.25,0.8625,0.95,1.0
SVM,25===8,0.25,0.975,0.975,1.0
RF,25===8,0.25,1.0,0.9875,1.0
LogReg,26===46,0.25,0.8941176470588236,0.9411764705882353,1.0
LSVM,26===46,0.25,0.9294117647058824,0.9529411764705882,1.0
SVM,26===46,0.25,0.9529411764705882,0.9529411764705882,1.0
RF,26===46,0.25,0.9764705882352941,1.0,1.0
LogReg,26===47,0.25,0.8352941176470589,0.8705882352941177,0.8953488372093024
LSVM,26===47,0.25,0.9058823529411765,0.9764705882352941,0.9069767441860465
SVM,26===47,0.25,0.9764705882352941,0.8117647058823529,1.0
RF,26===47,0.25,0.9529411764705882,0.9764705882352941,0.9883720930232558
LogReg,26===5,0.25,0.9036144578313253,0.891566265060241,1.0
LSVM,26===5,0.25,0.9518072289156626,0.9879518072289156,1.0
SVM,26===5,0.25,0.9759036144578314,0.9879518072289156,1.0
RF,26===5,0.25,0.9879518072289156,1.0,1.0
LogReg,26===30,0.25,0.9047619047619048,1.0,1.0
LSVM,26===30,0.25,0.9285714285714286,1.0,1.0
SVM,26===30,0.25,1.0,1.0,1.0
RF,26===30,0.25,1.0,1.0,1.0
LogReg,26===22,0.25,0.891566265060241,0.9156626506024096,0.8043478260869565
LSVM,26===22,0.25,0.927710843373494,1.0,0.8260869565217391
SVM,26===22,0.25,0.9879518072289156,0.963855421686747,1.0
RF,26===22,0.25,0.963855421686747,1.0,1.0
LogReg,26===6,0.25,0.7848101265822784,0.9620253164556962,1.0
LSVM,26===6,0.25,0.7974683544303798,0.9873417721518988,1.0
SVM,26===6,0.25,0.9620253164556962,0.8860759493670886,1.0
RF,26===6,0.25,0.9746835443037974,0.9873417721518988,1.0
LogReg,26===14,0.25,0.6268656716417911,0.8285714285714286,1.0
LSVM,26===14,0.25,0.7014925373134329,0.9428571428571428,1.0
SVM,26===14,0.25,0.9552238805970149,0.8857142857142857,1.0
RF,26===14,0.25,1.0,1.0,1.0
LogReg,26===19,0.25,0.948051948051948,0.9629629629629629,0.9493670886075949
LSVM,26===19,0.25,0.961038961038961,0.9876543209876543,0.9367088607594937
SVM,26===19,0.25,0.974025974025974,0.9753086419753086,1.0
RF,26===19,0.25,1.0,0.9876543209876543,1.0
LogReg,26===21,0.25,0.9038461538461539,0.8867924528301887,1.0
LSVM,26===21,0.25,0.9423076923076923,0.9245283018867925,1.0
SVM,26===21,0.25,1.0,0.9811320754716981,1.0
RF,26===21,0.25,1.0,1.0,1.0
LogReg,26===40,0.25,1.0,1.0,1.0
LSVM,26===40,0.25,1.0,1.0,1.0
SVM,26===40,0.25,1.0,1.0,1.0
RF,26===40,0.25,1.0,1.0,1.0
LogReg,26===31,0.25,0.8765432098765432,0.9523809523809523,1.0
LSVM,26===31,0.25,0.8888888888888888,0.9166666666666666,1.0
SVM,26===31,0.25,0.9753086419753086,1.0,1.0
RF,26===31,0.25,1.0,1.0,1.0
LogReg,26===16,0.25,0.625,0.6935483870967742,1.0
LSVM,26===16,0.25,0.6785714285714286,0.7580645161290323,1.0
SVM,26===16,0.25,0.9464285714285714,0.8548387096774194,1.0
RF,26===16,0.25,1.0,1.0,1.0
LogReg,26===1,0.25,1.0,1.0,1.0
LSVM,26===1,0.25,1.0,1.0,1.0
SVM,26===1,0.25,1.0,1.0,1.0
RF,26===1,0.25,1.0,1.0,1.0
LogReg,27===47,0.25,0.8709677419354839,0.7746478873239436,1.0
LSVM,27===47,0.25,0.8709677419354839,0.9577464788732394,1.0
SVM,27===47,0.25,0.9838709677419355,0.7887323943661971,1.0
RF,27===47,0.25,1.0,0.9859154929577465,1.0
LogReg,27===21,0.25,0.7934782608695652,0.9130434782608695,1.0
LSVM,27===21,0.25,0.8913043478260869,0.9347826086956522,1.0
SVM,27===21,0.25,0.9891304347826086,0.9130434782608695,1.0
RF,27===21,0.25,0.9891304347826086,1.0,1.0
LogReg,27===15,0.25,0.9404761904761905,0.9285714285714286,1.0
LSVM,27===15,0.25,0.9642857142857143,0.9404761904761905,1.0
SVM,27===15,0.25,1.0,1.0,1.0
RF,27===15,0.25,0.9880952380952381,1.0,1.0
LogReg,27===24,0.25,1.0,1.0,0.9090909090909091
LSVM,27===24,0.25,1.0,1.0,0.8977272727272727
SVM,27===24,0.25,1.0,1.0,1.0
RF,27===24,0.25,1.0,1.0,1.0
LogReg,27===3,0.25,0.9620253164556962,0.9125,1.0
LSVM,27===3,0.25,0.9620253164556962,0.9625,1.0
SVM,27===3,0.25,0.9746835443037974,0.925,1.0
RF,27===3,0.25,0.9746835443037974,0.9875,1.0
LogReg,27===32,0.25,0.8,0.84,1.0
LSVM,27===32,0.25,0.8428571428571429,0.9733333333333334,1.0
SVM,27===32,0.25,0.9714285714285714,0.9066666666666666,1.0
RF,27===32,0.25,1.0,1.0,1.0
LogReg,27===2,0.25,1.0,1.0,1.0
LSVM,27===2,0.25,1.0,1.0,1.0
SVM,27===2,0.25,1.0,1.0,1.0
RF,27===2,0.25,1.0,1.0,1.0
LogReg,28===18,0.25,0.7692307692307693,0.8,1.0
LSVM,28===18,0.25,0.6923076923076923,0.7333333333333333,1.0
SVM,28===18,0.25,0.7692307692307693,0.9333333333333333,1.0
RF,28===18,0.25,1.0,1.0,1.0
LogReg,28===42,0.25,0.7849462365591398,0.9195402298850575,0.6601941747572816
LSVM,28===42,0.25,0.8387096774193549,0.9885057471264368,0.6699029126213593
SVM,28===42,0.25,1.0,0.9655172413793104,1.0
RF,28===42,0.25,1.0,1.0,1.0
LogReg,28===12,0.25,1.0,1.0,1.0
LSVM,28===12,0.25,1.0,1.0,1.0
SVM,28===12,0.25,1.0,1.0,1.0
RF,28===12,0.25,1.0,1.0,1.0
LogReg,28===48,0.25,0.810126582278481,0.8658536585365854,1.0
LSVM,28===48,0.25,0.8481012658227848,0.9634146341463414,1.0
SVM,28===48,0.25,0.9493670886075949,0.8902439024390244,1.0
RF,28===48,0.25,1.0,0.9512195121951219,1.0
LogReg,28===35,0.25,1.0,1.0,0.9393939393939394
LSVM,28===35,0.25,1.0,1.0,0.9393939393939394
SVM,28===35,0.25,1.0,1.0,1.0
RF,28===35,0.25,1.0,1.0,1.0
LogReg,28===0,0.25,0.9166666666666666,1.0,0.9404761904761905
LSVM,28===0,0.25,0.9285714285714286,1.0,0.9761904761904762
SVM,28===0,0.25,1.0,1.0,1.0
RF,28===0,0.25,1.0,1.0,1.0
LogReg,28===37,0.25,0.7191011235955056,0.8085106382978723,1.0
LSVM,28===37,0.25,0.7528089887640449,0.9680851063829787,1.0
SVM,28===37,0.25,1.0,0.9468085106382979,1.0
RF,28===37,0.25,0.9887640449438202,1.0,1.0
LogReg,28===49,0.25,0.9625,0.95,1.0
LSVM,28===49,0.25,0.9625,1.0,1.0
SVM,28===49,0.25,0.95,1.0,1.0
RF,28===49,0.25,0.975,1.0,1.0
LogReg,28===33,0.25,0.9090909090909091,0.6538461538461539,1.0
LSVM,28===33,0.25,0.9393939393939394,0.8974358974358975,1.0
SVM,28===33,0.25,1.0,0.782051282051282,1.0
RF,28===33,0.25,1.0,0.9871794871794872,1.0
LogReg,29===38,0.25,0.8235294117647058,0.7142857142857143,1.0
LSVM,29===38,0.25,0.8235294117647058,0.9142857142857143,1.0
SVM,29===38,0.25,1.0,0.8285714285714286,1.0
RF,29===38,0.25,1.0,1.0,1.0
LogReg,29===25,0.25,1.0,1.0,1.0
LSVM,29===25,0.25,1.0,1.0,1.0
SVM,29===25,0.25,1.0,1.0,1.0
RF,29===25,0.25,1.0,1.0,1.0
LogReg,29===39,0.25,0.7142857142857143,0.6857142857142857,1.0
LSVM,29===39,0.25,0.7428571428571429,0.8857142857142857,1.0
SVM,29===39,0.25,0.9714285714285714,0.8,1.0
RF,29===39,0.25,1.0,1.0,1.0
LogReg,29===36,0.25,0.7777777777777778,0.8452380952380952,1.0
LSVM,29===36,0.25,0.8148148148148148,0.8690476190476191,1.0
SVM,29===36,0.25,0.8765432098765432,0.8214285714285714,1.0
RF,29===36,0.25,0.9135802469135802,0.9642857142857143,1.0
LogReg,29===10,0.25,0.8780487804878049,0.8902439024390244,1.0
LSVM,29===10,0.25,0.9390243902439024,0.975609756097561,1.0
SVM,29===10,0.25,0.9390243902439024,0.9512195121951219,1.0
RF,29===10,0.25,0.9512195121951219,1.0,1.0
LogReg,29===8,0.25,1.0,1.0,1.0
LSVM,29===8,0.25,1.0,1.0,1.0
SVM,29===8,0.25,1.0,1.0,1.0
RF,29===8,0.25,1.0,1.0,1.0
LogReg,30===46,0.25,0.7926829268292683,0.8588235294117647,1.0
LSVM,30===46,0.25,0.8048780487804879,0.9647058823529412,1.0
SVM,30===46,0.25,0.9634146341463414,0.9058823529411765,1.0
RF,30===46,0.25,1.0,1.0,1.0
LogReg,30===47,0.25,0.8333333333333334,0.8863636363636364,0.8275862068965517
LSVM,30===47,0.25,0.8452380952380952,0.9090909090909091,0.8620689655172413
SVM,30===47,0.25,1.0,0.9318181818181818,1.0
RF,30===47,0.25,0.9761904761904762,1.0,1.0
LogReg,30===5,0.25,0.8095238095238095,0.7142857142857143,1.0
LSVM,30===5,0.25,0.9047619047619048,0.9428571428571428,1.0
SVM,30===5,0.25,0.9206349206349206,0.8428571428571429,1.0
RF,30===5,0.25,0.9841269841269841,0.9857142857142858,1.0
LogReg,30===26,0.25,1.0,1.0,0.7142857142857143
LSVM,30===26,0.25,1.0,1.0,0.7582417582417582
SVM,30===26,0.25,1.0,1.0,0.989010989010989
RF,30===26,0.25,1.0,1.0,1.0
LogReg,30===22,0.25,0.8444444444444444,0.9418604651162791,0.5045045045045045
LSVM,30===22,0.25,0.8666666666666667,0.9883720930232558,0.5855855855855856
SVM,30===22,0.25,0.9888888888888889,0.9651162790697675,0.972972972972973
RF,30===22,0.25,0.9777777777777777,1.0,0.990990990990991
LogReg,30===6,0.25,0.5862068965517241,0.734375,1.0
LSVM,30===6,0.25,0.6379310344827587,0.78125,1.0
SVM,30===6,0.25,1.0,0.734375,1.0
RF,30===6,0.25,1.0,1.0,1.0
LogReg,30===14,0.25,0.609375,0.6753246753246753,1.0
LSVM,30===14,0.25,0.671875,0.8571428571428571,1.0
SVM,30===14,0.25,0.96875,0.6623376623376623,1.0
RF,30===14,0.25,0.953125,0.987012987012987,1.0
LogReg,30===19,0.25,0.6,0.78,1.0
LSVM,30===19,0.25,0.775,0.89,1.0
SVM,30===19,0.25,0.95,0.91,1.0
RF,30===19,0.25,1.0,0.99,1.0
LogReg,30===21,0.25,0.7105263157894737,0.6808510638297872,1.0
LSVM,30===21,0.25,0.8421052631578947,0.9787234042553191,1.0
SVM,30===21,0.25,1.0,0.7872340425531915,1.0
RF,30===21,0.25,1.0,1.0,1.0
LogReg,30===15,0.25,1.0,1.0,1.0
LSVM,30===15,0.25,1.0,1.0,1.0
SVM,30===15,0.25,1.0,1.0,1.0
RF,30===15,0.25,1.0,1.0,1.0
LogReg,30===31,0.25,1.0,1.0,1.0
LSVM,30===31,0.25,1.0,1.0,1.0
SVM,30===31,0.25,1.0,1.0,1.0
RF,30===31,0.25,1.0,1.0,1.0
LogReg,30===16,0.25,0.6551724137931034,0.5714285714285714,1.0
LSVM,30===16,0.25,0.7241379310344828,0.8,1.0
SVM,30===16,0.25,0.8620689655172413,0.8,1.0
RF,30===16,0.25,1.0,1.0,1.0
LogReg,30===1,0.25,0.8222222222222222,0.9186046511627907,0.7282608695652174
LSVM,30===1,0.25,0.8444444444444444,1.0,0.7608695652173914
SVM,30===1,0.25,1.0,0.9767441860465116,1.0
RF,30===1,0.25,1.0,0.9883720930232558,1.0
LogReg,31===46,0.25,0.9375,0.975,1.0
LSVM,31===46,0.25,0.975,1.0,1.0
SVM,31===46,0.25,1.0,1.0,1.0
RF,31===46,0.25,1.0,1.0,1.0
LogReg,31===47,0.25,0.7160493827160493,0.6391752577319587,1.0
LSVM,31===47,0.25,0.7901234567901234,0.9175257731958762,1.0
SVM,31===47,0.25,0.9753086419753086,0.6185567010309279,1.0
RF,31===47,0.25,1.0,1.0,1.0
LogReg,31===5,0.25,1.0,1.0,1.0
LSVM,31===5,0.25,1.0,1.0,1.0
SVM,31===5,0.25,1.0,1.0,1.0
RF,31===5,0.25,1.0,1.0,1.0
LogReg,31===30,0.25,1.0,1.0,1.0
LSVM,31===30,0.25,1.0,1.0,1.0
SVM,31===30,0.25,1.0,1.0,1.0
RF,31===30,0.25,1.0,1.0,1.0
LogReg,31===26,0.25,0.961038961038961,0.9375,1.0
LSVM,31===26,0.25,0.948051948051948,0.9625,1.0
SVM,31===26,0.25,1.0,1.0,1.0
RF,31===26,0.25,1.0,0.9875,1.0
LogReg,31===22,0.25,0.927536231884058,0.8333333333333334,1.0
LSVM,31===22,0.25,0.927536231884058,1.0,1.0
SVM,31===22,0.25,1.0,0.8194444444444444,1.0
RF,31===22,0.25,0.9855072463768116,1.0,1.0
LogReg,31===19,0.25,0.9014084507042254,0.9358974358974359,1.0
LSVM,31===19,0.25,0.9295774647887324,0.9487179487179487,1.0
SVM,31===19,0.25,0.9295774647887324,0.9230769230769231,1.0
RF,31===19,0.25,0.9436619718309859,0.9871794871794872,1.0
LogReg,31===40,0.25,0.6979166666666666,0.898876404494382,0.4576271186440678
LSVM,31===40,0.25,0.75,0.9887640449438202,0.423728813559322
SVM,31===40,0.25,0.9895833333333334,0.9887640449438202,0.9745762711864406
RF,31===40,0.25,0.9791666666666666,0.9887640449438202,0.9745762711864406
LogReg,31===45,0.25,1.0,1.0,1.0
LSVM,31===45,0.25,1.0,0.9880952380952381,1.0
SVM,31===45,0.25,1.0,1.0,1.0
RF,31===45,0.25,1.0,1.0,1.0
LogReg,31===44,0.25,0.8488372093023255,0.9302325581395349,1.0
LSVM,31===44,0.25,0.8837209302325582,0.9302325581395349,1.0
SVM,31===44,0.25,0.9186046511627907,0.8837209302325582,1.0
RF,31===44,0.25,0.9186046511627907,1.0,1.0
LogReg,31===41,0.25,1.0,1.0,1.0
LSVM,31===41,0.25,1.0,1.0,1.0
SVM,31===41,0.25,1.0,1.0,1.0
RF,31===41,0.25,1.0,1.0,1.0
LogReg,31===16,0.25,0.9523809523809523,0.9523809523809523,1.0
LSVM,31===16,0.25,0.9285714285714286,1.0,1.0
SVM,31===16,0.25,1.0,0.9761904761904762,1.0
RF,31===16,0.25,1.0,1.0,1.0
LogReg,31===1,0.25,1.0,0.4,1.0
LSVM,31===1,0.25,1.0,1.0,1.0
SVM,31===1,0.25,1.0,0.8,1.0
RF,31===1,0.25,1.0,0.9,1.0
LogReg,31===11,0.25,0.7681159420289855,0.7894736842105263,1.0
LSVM,31===11,0.25,0.7536231884057971,0.8552631578947368,1.0
SVM,31===11,0.25,1.0,0.868421052631579,1.0
RF,31===11,0.25,0.9855072463768116,1.0,1.0
LogReg,31===34,0.25,1.0,1.0,1.0
LSVM,31===34,0.25,1.0,1.0,1.0
SVM,31===34,0.25,1.0,1.0,1.0
RF,31===34,0.25,1.0,1.0,1.0
LogReg,32===27,0.25,0.8,0.8064516129032258,1.0
LSVM,32===27,0.25,0.8833333333333333,0.9838709677419355,1.0
SVM,32===27,0.25,0.9333333333333333,0.967741935483871,1.0
RF,32===27,0.25,1.0,1.0,1.0
LogReg,32===24,0.25,0.8390804597701149,0.8275862068965517,1.0
LSVM,32===24,0.25,0.8620689655172413,0.9885057471264368,1.0
SVM,32===24,0.25,0.9770114942528736,0.8620689655172413,1.0
RF,32===24,0.25,0.9770114942528736,1.0,1.0
LogReg,32===3,0.25,1.0,1.0,1.0
LSVM,32===3,0.25,1.0,1.0,1.0
SVM,32===3,0.25,1.0,1.0,1.0
RF,32===3,0.25,1.0,1.0,1.0
LogReg,32===9,0.25,0.8823529411764706,0.8941176470588236,0.927710843373494
LSVM,32===9,0.25,0.9294117647058824,0.8588235294117647,0.9518072289156626
SVM,32===9,0.25,1.0,0.9411764705882353,1.0
RF,32===9,0.25,0.9882352941176471,0.9882352941176471,1.0
LogReg,32===4,0.25,1.0,1.0,1.0
LSVM,32===4,0.25,1.0,1.0,1.0
SVM,32===4,0.25,1.0,1.0,1.0
RF,32===4,0.25,1.0,1.0,1.0
LogReg,32===2,0.25,0.7368421052631579,0.6923076923076923,1.0
LSVM,32===2,0.25,0.7894736842105263,0.6923076923076923,1.0
SVM,32===2,0.25,1.0,0.7692307692307693,1.0
RF,32===2,0.25,1.0,1.0,1.0
LogReg,32===23,0.25,1.0,1.0,1.0
LSVM,32===23,0.25,1.0,1.0,1.0
SVM,32===23,0.25,1.0,1.0,1.0
RF,32===23,0.25,1.0,1.0,1.0
LogReg,33===28,0.25,0.703125,0.7536231884057971,1.0
LSVM,33===28,0.25,0.71875,0.9130434782608695,1.0
SVM,33===28,0.25,1.0,0.7971014492753623,1.0
RF,33===28,0.25,0.984375,1.0,1.0
LogReg,33===12,0.25,0.7288135593220338,0.6060606060606061,1.0
LSVM,33===12,0.25,0.7966101694915254,0.9696969696969697,1.0
SVM,33===12,0.25,1.0,0.7727272727272727,1.0
RF,33===12,0.25,1.0,1.0,1.0
LogReg,33===6,0.25,0.5833333333333334,0.8118811881188119,1.0
LSVM,33===6,0.25,0.6666666666666666,0.9108910891089109,1.0
SVM,33===6,0.25,0.9404761904761905,0.8811881188118812,1.0
RF,33===6,0.25,1.0,1.0,1.0
LogReg,33===14,0.25,0.8028169014084507,0.8271604938271605,1.0
LSVM,33===14,0.25,0.9154929577464789,0.8888888888888888,1.0
SVM,33===14,0.25,0.971830985915493,0.8765432098765432,1.0
RF,33===14,0.25,1.0,1.0,1.0
LogReg,33===21,0.25,1.0,0.9666666666666667,1.0
LSVM,33===21,0.25,1.0,0.9333333333333333,1.0
SVM,33===21,0.25,1.0,0.9666666666666667,1.0
RF,33===21,0.25,1.0,0.9333333333333333,1.0
LogReg,33===43,0.25,1.0,1.0,1.0
LSVM,33===43,0.25,1.0,1.0,1.0
SVM,33===43,0.25,1.0,1.0,1.0
RF,33===43,0.25,1.0,1.0,1.0
LogReg,33===37,0.25,0.6779661016949152,0.676923076923077,1.0
LSVM,33===37,0.25,0.7796610169491526,0.8923076923076924,1.0
SVM,33===37,0.25,1.0,0.7384615384615385,1.0
RF,33===37,0.25,1.0,0.9846153846153847,1.0
LogReg,33===49,0.25,1.0,1.0,0.9166666666666666
LSVM,33===49,0.25,1.0,1.0,0.9642857142857143
SVM,33===49,0.25,1.0,1.0,0.9880952380952381
RF,33===49,0.25,1.0,1.0,1.0
LogReg,33===13,0.25,1.0,1.0,0.9012345679012346
LSVM,33===13,0.25,1.0,1.0,0.9382716049382716
SVM,33===13,0.25,1.0,1.0,1.0
RF,33===13,0.25,1.0,1.0,1.0
LogReg,34===5,0.25,0.8953488372093024,0.8953488372093024,0.7634408602150538
LSVM,34===5,0.25,0.9302325581395349,0.9651162790697675,0.8172043010752689
SVM,34===5,0.25,0.9767441860465116,0.9069767441860465,1.0
RF,34===5,0.25,0.9767441860465116,0.9767441860465116,1.0
LogReg,34===40,0.25,0.9390243902439024,1.0,1.0
LSVM,34===40,0.25,0.9390243902439024,1.0,1.0
SVM,34===40,0.25,1.0,0.9878048780487805,1.0
RF,34===40,0.25,1.0,1.0,1.0
LogReg,34===31,0.25,1.0,1.0,1.0
LSVM,34===31,0.25,1.0,1.0,1.0
SVM,34===31,0.25,1.0,1.0,1.0
RF,34===31,0.25,1.0,1.0,1.0
LogReg,34===45,0.25,1.0,1.0,1.0
LSVM,34===45,0.25,1.0,1.0,1.0
SVM,34===45,0.25,1.0,1.0,1.0
RF,34===45,0.25,1.0,1.0,1.0
LogReg,34===44,0.25,0.7613636363636364,0.8181818181818182,1.0
LSVM,34===44,0.25,0.7954545454545454,1.0,1.0
SVM,34===44,0.25,0.9318181818181818,0.9318181818181818,1.0
RF,34===44,0.25,0.9659090909090909,1.0,1.0
LogReg,34===41,0.25,0.8072289156626506,0.8777777777777778,1.0
LSVM,34===41,0.25,0.891566265060241,0.8888888888888888,1.0
SVM,34===41,0.25,1.0,0.9111111111111111,1.0
RF,34===41,0.25,0.9879518072289156,1.0,1.0
LogReg,34===16,0.25,0.75,0.8181818181818182,1.0
LSVM,34===16,0.25,0.75,0.7272727272727273,1.0
SVM,34===16,0.25,1.0,0.9090909090909091,1.0
RF,34===16,0.25,1.0,1.0,1.0
LogReg,34===11,0.25,1.0,1.0,1.0
LSVM,34===11,0.25,1.0,1.0,1.0
SVM,34===11,0.25,1.0,1.0,1.0
RF,34===11,0.25,1.0,1.0,1.0
LogReg,35===18,0.25,0.7162162162162162,0.8354430379746836,1.0
LSVM,35===18,0.25,0.7162162162162162,0.9873417721518988,1.0
SVM,35===18,0.25,1.0,0.8607594936708861,1.0
RF,35===18,0.25,0.9864864864864865,1.0,1.0
LogReg,35===7,0.25,1.0,1.0,1.0
LSVM,35===7,0.25,1.0,1.0,1.0
SVM,35===7,0.25,1.0,1.0,1.0
RF,35===7,0.25,1.0,1.0,1.0
LogReg,35===42,0.25,0.8918918918918919,0.8513513513513513,1.0
LSVM,35===42,0.25,0.9459459459459459,0.9054054054054054,1.0
SVM,35===42,0.25,0.9594594594594594,0.9324324324324325,1.0
RF,35===42,0.25,1.0,1.0,1.0
LogReg,35===28,0.25,0.875,0.9659090909090909,0.9397590361445783
LSVM,35===28,0.25,0.8977272727272727,1.0,0.9518072289156626
SVM,35===28,0.25,1.0,1.0,1.0
RF,35===28,0.25,1.0,1.0,1.0
LogReg,35===12,0.25,0.74,0.9148936170212766,0.7052631578947368
LSVM,35===12,0.25,0.74,0.9680851063829787,0.7578947368421053
SVM,35===12,0.25,0.94,0.9893617021276596,1.0
RF,35===12,0.25,1.0,0.9893617021276596,1.0
LogReg,35===48,0.25,0.8875,0.975,1.0
LSVM,35===48,0.25,0.925,1.0,1.0
SVM,35===48,0.25,0.9625,1.0,1.0
RF,35===48,0.25,0.9625,1.0,1.0
LogReg,35===0,0.25,0.9404761904761905,1.0,1.0
LSVM,35===0,0.25,0.9642857142857143,1.0,1.0
SVM,35===0,0.25,1.0,1.0,1.0
RF,35===0,0.25,1.0,1.0,1.0
LogReg,36===45,0.25,0.9206349206349206,0.8309859154929577,1.0
LSVM,36===45,0.25,0.9206349206349206,0.9295774647887324,1.0
SVM,36===45,0.25,1.0,0.8732394366197183,1.0
RF,36===45,0.25,1.0,1.0,1.0
LogReg,36===29,0.25,0.9473684210526315,0.9493670886075949,1.0
LSVM,36===29,0.25,0.9605263157894737,0.9873417721518988,1.0
SVM,36===29,0.25,1.0,1.0,1.0
RF,36===29,0.25,1.0,1.0,1.0
LogReg,36===25,0.25,0.9397590361445783,1.0,0.9156626506024096
LSVM,36===25,0.25,0.927710843373494,1.0,0.8795180722891566
SVM,36===25,0.25,1.0,1.0,1.0
RF,36===25,0.25,1.0,1.0,1.0
LogReg,36===39,0.25,1.0,1.0,1.0
LSVM,36===39,0.25,1.0,1.0,1.0
SVM,36===39,0.25,1.0,1.0,1.0
RF,36===39,0.25,1.0,1.0,1.0
LogReg,36===10,0.25,1.0,1.0,1.0
LSVM,36===10,0.25,1.0,1.0,1.0
SVM,36===10,0.25,1.0,1.0,1.0
RF,36===10,0.25,1.0,1.0,1.0
LogReg,37===42,0.25,0.8305084745762712,0.7916666666666666,1.0
LSVM,37===42,0.25,0.864406779661017,0.9166666666666666,1.0
SVM,37===42,0.25,0.9830508474576272,0.8333333333333334,1.0
RF,37===42,0.25,1.0,1.0,1.0
LogReg,37===28,0.25,0.6555555555555556,0.9101123595505618,1.0
LSVM,37===28,0.25,0.7111111111111111,0.9662921348314607,1.0
SVM,37===28,0.25,0.9333333333333333,0.9550561797752809,1.0
RF,37===28,0.25,0.9777777777777777,1.0,1.0
LogReg,37===12,0.25,0.8076923076923077,0.8255813953488372,1.0
LSVM,37===12,0.25,0.8205128205128205,0.8604651162790697,1.0
SVM,37===12,0.25,0.9871794871794872,0.8604651162790697,1.0
RF,37===12,0.25,1.0,1.0,1.0
LogReg,37===0,0.25,0.4,0.5,1.0
LSVM,37===0,0.25,0.5,0.7,1.0
SVM,37===0,0.25,1.0,1.0,1.0
RF,37===0,0.25,1.0,1.0,1.0
LogReg,37===49,0.25,0.9397590361445783,0.9759036144578314,0.8222222222222222
LSVM,37===49,0.25,0.9759036144578314,0.963855421686747,0.8444444444444444
SVM,37===49,0.25,1.0,1.0,1.0
RF,37===49,0.25,1.0,1.0,1.0
LogReg,37===33,0.25,0.8166666666666667,0.7014925373134329,1.0
LSVM,37===33,0.25,0.8333333333333334,0.9402985074626866,1.0
SVM,37===33,0.25,1.0,0.835820895522388,1.0
RF,37===33,0.25,1.0,1.0,1.0
LogReg,37===13,0.25,1.0,0.3333333333333333,1.0
LSVM,37===13,0.25,1.0,1.0,1.0
SVM,37===13,0.25,1.0,0.4444444444444444,1.0
RF,37===13,0.25,1.0,1.0,1.0
LogReg,38===29,0.25,0.8888888888888888,0.8461538461538461,1.0
LSVM,38===29,0.25,0.9444444444444444,0.9487179487179487,1.0
SVM,38===29,0.25,1.0,0.8461538461538461,1.0
RF,38===29,0.25,0.9722222222222222,1.0,1.0
LogReg,38===25,0.25,1.0,0.8518518518518519,1.0
LSVM,38===25,0.25,1.0,0.9629629629629629,1.0
SVM,38===25,0.25,1.0,0.8518518518518519,1.0
RF,38===25,0.25,1.0,1.0,1.0
LogReg,38===8,0.25,1.0,1.0,1.0
LSVM,38===8,0.25,1.0,1.0,1.0
SVM,38===8,0.25,1.0,1.0,1.0
RF,38===8,0.25,1.0,1.0,1.0
LogReg,39===45,0.25,0.8153846153846154,0.8307692307692308,1.0
LSVM,39===45,0.25,0.8769230769230769,0.9538461538461539,1.0
SVM,39===45,0.25,1.0,0.8615384615384616,1.0
RF,39===45,0.25,1.0,0.9846153846153847,1.0
LogReg,39===29,0.25,0.8461538461538461,0.4666666666666667,1.0
LSVM,39===29,0.25,0.9230769230769231,0.7666666666666667,1.0
