
model,link,test_size,accuracy_with_pdr_and_rssi,accuracy_with_pdr,accuracy_with_rssi
RF,39===25,0.25,1.0,1.0,1.0
LogReg,39===36,0.25,1.0,1.0,1.0
LSVM,39===36,0.25,1.0,1.0,1.0
SVM,39===36,0.25,1.0,1.0,1.0
RF,39===36,0.25,1.0,1.0,1.0
LogReg,39===10,0.25,1.0,1.0,0.9333333333333333
LSVM,39===10,0.25,1.0,1.0,0.9333333333333333
SVM,39===10,0.25,1.0,1.0,1.0
RF,39===10,0.25,1.0,1.0,1.0
LogReg,40===7,0.25,1.0,1.0,1.0
LSVM,40===7,0.25,1.0,1.0,1.0
SVM,40===7,0.25,1.0,1.0,1.0
RF,40===7,0.25,1.0,1.0,1.0
LogReg,40===46,0.25,0.9411764705882353,0.9148936170212766,1.0
LSVM,40===46,0.25,0.9411764705882353,0.9574468085106383,1.0
SVM,40===46,0.25,0.9215686274509803,0.9148936170212766,1.0
RF,40===46,0.25,0.9803921568627451,0.9787234042553191,1.0
LogReg,40===5,0.25,1.0,1.0,0.9868421052631579
LSVM,40===5,0.25,1.0,1.0,1.0
SVM,40===5,0.25,1.0,1.0,0.9868421052631579
RF,40===5,0.25,1.0,1.0,1.0
LogReg,40===26,0.25,1.0,0.0,1.0
LSVM,40===26,0.25,1.0,1.0,1.0
SVM,40===26,0.25,1.0,0.25,1.0
RF,40===26,0.25,1.0,1.0,1.0
LogReg,40===19,0.25,0.8571428571428571,0.7878787878787878,1.0
LSVM,40===19,0.25,0.9523809523809523,0.696969696969697,1.0
SVM,40===19,0.25,0.9047619047619048,0.6060606060606061,1.0
RF,40===19,0.25,1.0,0.9696969696969697,1.0
LogReg,40===31,0.25,0.8918918918918919,0.9452054794520548,0.32608695652173914
LSVM,40===31,0.25,0.9324324324324325,0.9726027397260274,0.4782608695652174
SVM,40===31,0.25,0.918918918918919,0.9726027397260274,0.8260869565217391
RF,40===31,0.25,0.9459459459459459,1.0,0.9130434782608695
LogReg,40===45,0.25,1.0,1.0,1.0
LSVM,40===45,0.25,1.0,1.0,1.0
SVM,40===45,0.25,1.0,1.0,1.0
RF,40===45,0.25,1.0,1.0,1.0
LogReg,40===44,0.25,1.0,1.0,1.0
LSVM,40===44,0.25,1.0,1.0,1.0
SVM,40===44,0.25,1.0,1.0,1.0
RF,40===44,0.25,1.0,1.0,1.0
LogReg,40===41,0.25,1.0,1.0,0.8888888888888888
LSVM,40===41,0.25,1.0,1.0,0.9206349206349206
SVM,40===41,0.25,1.0,1.0,0.9841269841269841
RF,40===41,0.25,1.0,1.0,1.0
LogReg,40===16,0.25,0.9594594594594594,0.9594594594594594,1.0
LSVM,40===16,0.25,0.9594594594594594,1.0,1.0
SVM,40===16,0.25,0.9864864864864865,1.0,1.0
RF,40===16,0.25,1.0,1.0,1.0
LogReg,40===11,0.25,1.0,1.0,0.9868421052631579
LSVM,40===11,0.25,1.0,1.0,1.0
SVM,40===11,0.25,1.0,1.0,1.0
RF,40===11,0.25,1.0,1.0,1.0
LogReg,40===34,0.25,1.0,1.0,1.0
LSVM,40===34,0.25,1.0,1.0,1.0
SVM,40===34,0.25,1.0,1.0,1.0
RF,40===34,0.25,1.0,1.0,1.0
LogReg,40===17,0.25,0.9743589743589743,0.9743589743589743,1.0
LSVM,40===17,0.25,0.9743589743589743,0.9615384615384616,1.0
SVM,40===17,0.25,0.9615384615384616,0.9615384615384616,1.0
RF,40===17,0.25,1.0,0.9871794871794872,1.0
LogReg,40===20,0.25,1.0,0.6666666666666666,1.0
LSVM,40===20,0.25,1.0,1.0,1.0
SVM,40===20,0.25,1.0,0.7222222222222222,1.0
RF,40===20,0.25,1.0,1.0,1.0
LogReg,41===7,0.25,1.0,1.0,1.0
LSVM,41===7,0.25,1.0,1.0,1.0
SVM,41===7,0.25,1.0,1.0,1.0
RF,41===7,0.25,1.0,1.0,1.0
LogReg,41===46,0.25,0.8928571428571429,0.7272727272727273,1.0
LSVM,41===46,0.25,0.8571428571428571,0.7727272727272727,1.0
SVM,41===46,0.25,0.9285714285714286,0.7272727272727273,1.0
RF,41===46,0.25,1.0,0.9545454545454546,1.0
LogReg,41===5,0.25,0.96875,0.96875,1.0
LSVM,41===5,0.25,0.984375,0.96875,1.0
SVM,41===5,0.25,0.984375,0.96875,1.0
RF,41===5,0.25,0.96875,0.984375,1.0
LogReg,41===26,0.25,1.0,1.0,1.0
LSVM,41===26,0.25,1.0,1.0,1.0
SVM,41===26,0.25,1.0,1.0,1.0
RF,41===26,0.25,1.0,1.0,1.0
LogReg,41===40,0.25,0.972972972972973,0.972972972972973,0.8571428571428571
LSVM,41===40,0.25,0.9864864864864865,0.972972972972973,0.9206349206349206
SVM,41===40,0.25,0.972972972972973,0.972972972972973,0.9841269841269841
RF,41===40,0.25,0.972972972972973,1.0,1.0
LogReg,41===31,0.25,0.9743589743589743,0.9743589743589743,1.0
LSVM,41===31,0.25,0.9743589743589743,0.9743589743589743,1.0
SVM,41===31,0.25,0.9743589743589743,0.9615384615384616,1.0
RF,41===31,0.25,0.9871794871794872,1.0,1.0
LogReg,41===45,0.25,1.0,1.0,0.9545454545454546
LSVM,41===45,0.25,1.0,1.0,0.9848484848484849
SVM,41===45,0.25,1.0,1.0,1.0
RF,41===45,0.25,1.0,1.0,1.0
LogReg,41===44,0.25,1.0,1.0,1.0
LSVM,41===44,0.25,1.0,1.0,1.0
SVM,41===44,0.25,1.0,1.0,1.0
RF,41===44,0.25,1.0,1.0,1.0
LogReg,41===16,0.25,1.0,1.0,1.0
LSVM,41===16,0.25,1.0,1.0,1.0
SVM,41===16,0.25,1.0,1.0,1.0
RF,41===16,0.25,1.0,1.0,1.0
LogReg,41===11,0.25,1.0,1.0,0.9305555555555556
LSVM,41===11,0.25,1.0,1.0,0.9722222222222222
SVM,41===11,0.25,1.0,1.0,0.9722222222222222
RF,41===11,0.25,1.0,1.0,1.0
LogReg,41===34,0.25,0.9295774647887324,0.971830985915493,1.0
LSVM,41===34,0.25,0.9436619718309859,0.9436619718309859,1.0
SVM,41===34,0.25,0.9859154929577465,0.9295774647887324,1.0
RF,41===34,0.25,0.971830985915493,0.971830985915493,1.0
LogReg,41===17,0.25,0.8666666666666667,0.875,1.0
LSVM,41===17,0.25,0.9166666666666666,0.9642857142857143,1.0
SVM,41===17,0.25,0.9166666666666666,0.9107142857142857,1.0
RF,41===17,0.25,0.95,1.0,1.0
LogReg,41===20,0.25,1.0,1.0,1.0
LSVM,41===20,0.25,1.0,1.0,1.0
SVM,41===20,0.25,1.0,1.0,1.0
RF,41===20,0.25,1.0,1.0,1.0
LogReg,42===18,0.25,0.8,0.875,1.0
LSVM,42===18,0.25,0.9333333333333333,0.875,1.0
SVM,42===18,0.25,0.8,0.75,1.0
RF,42===18,0.25,0.9333333333333333,1.0,1.0
LogReg,42===7,0.25,1.0,1.0,1.0
LSVM,42===7,0.25,1.0,1.0,1.0
SVM,42===7,0.25,1.0,1.0,1.0
RF,42===7,0.25,1.0,1.0,1.0
LogReg,42===28,0.25,0.9583333333333334,0.9722222222222222,0.9733333333333334
LSVM,42===28,0.25,0.9444444444444444,0.9861111111111112,0.9866666666666667
SVM,42===28,0.25,0.9583333333333334,0.9722222222222222,0.9866666666666667
RF,42===28,0.25,0.9444444444444444,1.0,1.0
LogReg,42===12,0.25,0.974025974025974,0.987012987012987,1.0
LSVM,42===12,0.25,1.0,0.974025974025974,1.0
SVM,42===12,0.25,0.987012987012987,0.974025974025974,1.0
RF,42===12,0.25,0.987012987012987,1.0,1.0
LogReg,42===48,0.25,0.8378378378378378,0.4166666666666667,1.0
LSVM,42===48,0.25,0.8378378378378378,0.625,1.0
SVM,42===48,0.25,0.8918918918918919,0.5,1.0
RF,42===48,0.25,1.0,0.9166666666666666,1.0
LogReg,42===35,0.25,0.967741935483871,0.9310344827586207,1.0
LSVM,42===35,0.25,1.0,0.9310344827586207,1.0
SVM,42===35,0.25,0.967741935483871,0.9310344827586207,1.0
RF,42===35,0.25,0.967741935483871,0.9310344827586207,1.0
LogReg,42===0,0.25,0.972972972972973,0.972972972972973,1.0
LSVM,42===0,0.25,0.9864864864864865,0.9594594594594594,1.0
SVM,42===0,0.25,0.972972972972973,0.9594594594594594,1.0
RF,42===0,0.25,0.9864864864864865,1.0,1.0
LogReg,42===37,0.25,0.9423076923076923,0.8372093023255814,1.0
LSVM,42===37,0.25,0.9423076923076923,0.9069767441860465,1.0
SVM,42===37,0.25,0.9423076923076923,0.8837209302325582,1.0
RF,42===37,0.25,0.9807692307692307,0.9069767441860465,1.0
LogReg,42===49,0.25,1.0,0.9166666666666666,1.0
LSVM,42===49,0.25,1.0,0.9166666666666666,1.0
SVM,42===49,0.25,1.0,0.9166666666666666,1.0
RF,42===49,0.25,1.0,0.9166666666666666,1.0
LogReg,43===47,0.25,0.9152542372881356,0.9310344827586207,1.0
LSVM,43===47,0.25,0.9491525423728814,0.9827586206896551,1.0
SVM,43===47,0.25,0.9322033898305084,0.9655172413793104,1.0
RF,43===47,0.25,1.0,0.9827586206896551,1.0
LogReg,43===22,0.25,0.8125,0.5384615384615384,1.0
LSVM,43===22,0.25,0.8125,0.6153846153846154,1.0
SVM,43===22,0.25,0.75,0.6153846153846154,1.0
RF,43===22,0.25,1.0,0.9230769230769231,1.0
LogReg,43===6,0.25,0.8166666666666667,0.7755102040816326,1.0
LSVM,43===6,0.25,0.8166666666666667,0.8775510204081632,1.0
SVM,43===6,0.25,0.7833333333333333,0.9183673469387755,1.0
RF,43===6,0.25,0.9666666666666667,0.9591836734693877,1.0
LogReg,43===14,0.25,0.9746835443037974,0.9868421052631579,0.9230769230769231
LSVM,43===14,0.25,0.9746835443037974,0.9868421052631579,0.9230769230769231
SVM,43===14,0.25,0.9620253164556962,0.9868421052631579,0.9871794871794872
RF,43===14,0.25,1.0,0.9868421052631579,1.0
LogReg,43===21,0.25,1.0,0.7777777777777778,1.0
LSVM,43===21,0.25,1.0,1.0,1.0
SVM,43===21,0.25,1.0,1.0,1.0
RF,43===21,0.25,1.0,1.0,1.0
LogReg,43===37,0.25,1.0,1.0,1.0
LSVM,43===37,0.25,1.0,0.5,1.0
SVM,43===37,0.25,1.0,0.5,1.0
RF,43===37,0.25,1.0,1.0,1.0
LogReg,43===49,0.25,0.9358974358974359,0.9102564102564102,1.0
LSVM,43===49,0.25,0.9487179487179487,0.9871794871794872,1.0
SVM,43===49,0.25,0.9358974358974359,0.9102564102564102,1.0
RF,43===49,0.25,0.9743589743589743,1.0,1.0
LogReg,43===33,0.25,1.0,1.0,1.0
LSVM,43===33,0.25,1.0,1.0,1.0
SVM,43===33,0.25,1.0,1.0,1.0
RF,43===33,0.25,1.0,1.0,1.0
LogReg,43===13,0.25,1.0,1.0,0.9605263157894737
LSVM,43===13,0.25,1.0,1.0,0.9736842105263158
SVM,43===13,0.25,1.0,1.0,0.9736842105263158
RF,43===13,0.25,1.0,1.0,0.9736842105263158
LogReg,44===7,0.25,1.0,1.0,1.0
LSVM,44===7,0.25,1.0,1.0,1.0
SVM,44===7,0.25,1.0,1.0,1.0
RF,44===7,0.25,1.0,1.0,1.0
LogReg,44===48,0.25,1.0,0.8181818181818182,1.0
LSVM,44===48,0.25,1.0,1.0,1.0
SVM,44===48,0.25,1.0,0.7272727272727273,1.0
RF,44===48,0.25,1.0,0.9090909090909091,1.0
LogReg,44===46,0.25,1.0,1.0,1.0
LSVM,44===46,0.25,1.0,1.0,1.0
SVM,44===46,0.25,1.0,1.0,1.0
RF,44===46,0.25,1.0,1.0,1.0
LogReg,44===5,0.25,0.9861111111111112,0.9861111111111112,1.0
LSVM,44===5,0.25,1.0,0.9861111111111112,1.0
SVM,44===5,0.25,0.9861111111111112,0.9861111111111112,1.0
RF,44===5,0.25,1.0,1.0,1.0
LogReg,44===19,0.25,0.8333333333333334,0.7857142857142857,1.0
LSVM,44===19,0.25,0.8958333333333334,0.8095238095238095,1.0
SVM,44===19,0.25,0.8541666666666666,0.7857142857142857,1.0
RF,44===19,0.25,0.9791666666666666,0.9523809523809523,1.0
LogReg,44===40,0.25,1.0,1.0,1.0
LSVM,44===40,0.25,1.0,1.0,1.0
SVM,44===40,0.25,1.0,1.0,1.0
RF,44===40,0.25,1.0,1.0,1.0
LogReg,44===31,0.25,0.9726027397260274,0.9863013698630136,1.0
LSVM,44===31,0.25,1.0,0.9726027397260274,1.0
SVM,44===31,0.25,0.9726027397260274,1.0,1.0
RF,44===31,0.25,0.9863013698630136,1.0,1.0
LogReg,44===45,0.25,1.0,1.0,1.0
LSVM,44===45,0.25,1.0,1.0,1.0
SVM,44===45,0.25,1.0,1.0,1.0
RF,44===45,0.25,1.0,1.0,1.0
LogReg,44===41,0.25,1.0,1.0,1.0
LSVM,44===41,0.25,1.0,1.0,1.0
SVM,44===41,0.25,1.0,1.0,1.0
RF,44===41,0.25,1.0,1.0,1.0
LogReg,44===16,0.25,0.8571428571428571,0.4666666666666667,1.0
LSVM,44===16,0.25,0.8571428571428571,0.7333333333333333,1.0
SVM,44===16,0.25,0.8928571428571429,0.5333333333333333,1.0
RF,44===16,0.25,1.0,1.0,1.0
LogReg,44===11,0.25,1.0,1.0,1.0
LSVM,44===11,0.25,1.0,1.0,1.0
SVM,44===11,0.25,1.0,1.0,1.0
RF,44===11,0.25,1.0,1.0,1.0
LogReg,44===34,0.25,0.9594594594594594,0.9594594594594594,1.0
LSVM,44===34,0.25,0.972972972972973,0.9864864864864865,1.0
SVM,44===34,0.25,0.9594594594594594,0.9594594594594594,1.0
RF,44===34,0.25,0.9864864864864865,1.0,1.0
LogReg,44===17,0.25,0.972972972972973,0.972972972972973,1.0
LSVM,44===17,0.25,0.9594594594594594,0.9864864864864865,1.0
SVM,44===17,0.25,0.972972972972973,0.972972972972973,1.0
RF,44===17,0.25,1.0,1.0,1.0
LogReg,44===20,0.25,0.8852459016393442,0.8545454545454545,1.0
LSVM,44===20,0.25,0.9180327868852459,0.9090909090909091,1.0
SVM,44===20,0.25,0.8688524590163934,0.8363636363636363,1.0
RF,44===20,0.25,0.9836065573770492,0.9272727272727272,1.0
LogReg,45===5,0.25,0.8153846153846154,0.7619047619047619,1.0
LSVM,45===5,0.25,0.8769230769230769,0.9206349206349206,1.0
SVM,45===5,0.25,0.8153846153846154,0.8253968253968254,1.0
RF,45===5,0.25,0.9846153846153847,0.9523809523809523,1.0
LogReg,45===40,0.25,0.9166666666666666,0.9444444444444444,0.9605263157894737
LSVM,45===40,0.25,0.9444444444444444,0.9444444444444444,0.9736842105263158
SVM,45===40,0.25,0.9305555555555556,0.9444444444444444,1.0
RF,45===40,0.25,0.9861111111111112,1.0,0.9868421052631579
LogReg,45===31,0.25,0.9577464788732394,0.971830985915493,1.0
LSVM,45===31,0.25,0.9295774647887324,0.9577464788732394,1.0
SVM,45===31,0.25,0.9577464788732394,0.9577464788732394,1.0
RF,45===31,0.25,0.971830985915493,1.0,1.0
LogReg,45===44,0.25,0.958904109589041,0.9726027397260274,0.9722222222222222
LSVM,45===44,0.25,0.9863013698630136,0.9726027397260274,0.9861111111111112
SVM,45===44,0.25,0.9863013698630136,0.958904109589041,0.9722222222222222
RF,45===44,0.25,0.9863013698630136,1.0,1.0
LogReg,45===41,0.25,1.0,1.0,0.8767123287671232
LSVM,45===41,0.25,1.0,1.0,0.9315068493150684
SVM,45===41,0.25,1.0,1.0,0.9726027397260274
RF,45===41,0.25,1.0,1.0,1.0
LogReg,45===11,0.25,0.9705882352941176,0.9705882352941176,1.0
LSVM,45===11,0.25,0.9705882352941176,0.9705882352941176,1.0
SVM,45===11,0.25,0.9705882352941176,0.9705882352941176,1.0
RF,45===11,0.25,0.9852941176470589,0.9852941176470589,1.0
LogReg,45===34,0.25,1.0,1.0,1.0
LSVM,45===34,0.25,1.0,1.0,1.0
SVM,45===34,0.25,1.0,1.0,1.0
RF,45===34,0.25,1.0,1.0,1.0
LogReg,45===17,0.25,0.9696969696969697,0.9230769230769231,1.0
LSVM,45===17,0.25,1.0,0.9230769230769231,1.0
SVM,45===17,0.25,0.9696969696969697,0.9230769230769231,1.0
RF,45===17,0.25,1.0,1.0,1.0
LogReg,45===39,0.25,0.9696969696969697,0.967741935483871,1.0
LSVM,45===39,0.25,0.9696969696969697,0.967741935483871,1.0
SVM,45===39,0.25,0.9545454545454546,0.9354838709677419,1.0
RF,45===39,0.25,1.0,1.0,1.0
LogReg,45===36,0.25,0.9795918367346939,0.8636363636363636,1.0
LSVM,45===36,0.25,0.9795918367346939,0.8636363636363636,1.0
SVM,45===36,0.25,0.9795918367346939,0.9090909090909091,1.0
RF,45===36,0.25,0.9591836734693877,0.9545454545454546,1.0
LogReg,46===47,0.25,0.9868421052631579,0.9868421052631579,1.0
LSVM,46===47,0.25,0.9868421052631579,0.9868421052631579,1.0
SVM,46===47,0.25,0.9868421052631579,0.9868421052631579,1.0
RF,46===47,0.25,0.9868421052631579,1.0,1.0
LogReg,46===5,0.25,0.974025974025974,0.974025974025974,0.875
LSVM,46===5,0.25,0.987012987012987,1.0,0.875
SVM,46===5,0.25,0.987012987012987,1.0,1.0
RF,46===5,0.25,0.987012987012987,1.0,0.984375
LogReg,46===30,0.25,0.9473684210526315,0.890625,1.0
LSVM,46===30,0.25,0.9473684210526315,0.890625,1.0
SVM,46===30,0.25,0.9473684210526315,0.859375,1.0
RF,46===30,0.25,1.0,0.984375,1.0
LogReg,46===26,0.25,1.0,1.0,1.0
LSVM,46===26,0.25,1.0,1.0,1.0
SVM,46===26,0.25,1.0,1.0,1.0
RF,46===26,0.25,1.0,1.0,1.0
LogReg,46===22,0.25,0.9402985074626866,0.9402985074626866,1.0
LSVM,46===22,0.25,0.9104477611940298,0.9850746268656716,1.0
SVM,46===22,0.25,0.9253731343283582,0.9253731343283582,1.0
RF,46===22,0.25,0.9850746268656716,0.9850746268656716,1.0
LogReg,46===6,0.25,1.0,0.6,1.0
LSVM,46===6,0.25,1.0,0.2,1.0
SVM,46===6,0.25,1.0,0.2,1.0
RF,46===6,0.25,1.0,0.6,1.0
LogReg,46===14,0.25,1.0,1.0,1.0
LSVM,46===14,0.25,1.0,1.0,1.0
SVM,46===14,0.25,1.0,1.0,1.0
RF,46===14,0.25,1.0,1.0,1.0
LogReg,46===19,0.25,0.9166666666666666,0.987012987012987,0.7941176470588235
LSVM,46===19,0.25,0.9305555555555556,0.987012987012987,0.8823529411764706
SVM,46===19,0.25,0.9305555555555556,1.0,0.9852941176470589
RF,46===19,0.25,0.9861111111111112,1.0,1.0
LogReg,46===21,0.25,0.8529411764705882,0.71875,1.0
LSVM,46===21,0.25,0.8823529411764706,0.78125,1.0
SVM,46===21,0.25,0.8823529411764706,0.6875,1.0
RF,46===21,0.25,1.0,0.9375,1.0
LogReg,46===40,0.25,1.0,0.94,1.0
LSVM,46===40,0.25,1.0,0.94,1.0
SVM,46===40,0.25,1.0,0.92,1.0
RF,46===40,0.25,1.0,0.98,1.0
LogReg,46===31,0.25,0.974025974025974,0.9726027397260274,1.0
LSVM,46===31,0.25,0.987012987012987,0.9726027397260274,1.0
SVM,46===31,0.25,1.0,0.9726027397260274,1.0
RF,46===31,0.25,0.987012987012987,1.0,1.0
LogReg,46===41,0.25,0.9375,0.75,1.0
LSVM,46===41,0.25,0.875,0.8333333333333334,1.0
SVM,46===41,0.25,1.0,0.8333333333333334,1.0
RF,46===41,0.25,1.0,0.9166666666666666,1.0
LogReg,46===16,0.25,0.9868421052631579,0.9868421052631579,1.0
LSVM,46===16,0.25,1.0,0.9868421052631579,1.0
SVM,46===16,0.25,0.9868421052631579,0.9868421052631579,1.0
RF,46===16,0.25,0.9868421052631579,1.0,1.0
LogReg,46===1,0.25,0.796875,0.8064516129032258,1.0
LSVM,46===1,0.25,0.859375,0.9354838709677419,1.0
SVM,46===1,0.25,0.828125,0.8709677419354839,1.0
RF,46===1,0.25,0.9375,0.967741935483871,1.0
LogReg,47===46,0.25,0.9375,0.9875,1.0
LSVM,47===46,0.25,0.9875,0.975,1.0
SVM,47===46,0.25,0.975,0.975,1.0
RF,47===46,0.25,0.9875,1.0,1.0
LogReg,47===5,0.25,0.9605263157894737,0.9473684210526315,1.0
LSVM,47===5,0.25,0.9473684210526315,0.9736842105263158,1.0
SVM,47===5,0.25,0.9605263157894737,0.9473684210526315,1.0
RF,47===5,0.25,0.9868421052631579,1.0,1.0
LogReg,47===30,0.25,0.9864864864864865,0.9864864864864865,1.0
LSVM,47===30,0.25,1.0,0.9864864864864865,1.0
SVM,47===30,0.25,0.9864864864864865,0.9864864864864865,1.0
RF,47===30,0.25,1.0,0.9864864864864865,1.0
LogReg,47===26,0.25,1.0,1.0,0.987012987012987
LSVM,47===26,0.25,1.0,1.0,0.987012987012987
SVM,47===26,0.25,1.0,1.0,1.0
RF,47===26,0.25,1.0,1.0,1.0
LogReg,47===22,0.25,0.9868421052631579,0.9868421052631579,0.9852941176470589
LSVM,47===22,0.25,1.0,0.9868421052631579,0.9852941176470589
SVM,47===22,0.25,0.9868421052631579,0.9868421052631579,1.0
RF,47===22,0.25,1.0,0.9868421052631579,1.0
LogReg,47===6,0.25,1.0,1.0,1.0
LSVM,47===6,0.25,1.0,1.0,1.0
SVM,47===6,0.25,1.0,1.0,1.0
RF,47===6,0.25,1.0,1.0,1.0
LogReg,47===14,0.25,1.0,1.0,1.0
LSVM,47===14,0.25,1.0,1.0,1.0
SVM,47===14,0.25,1.0,1.0,1.0
RF,47===14,0.25,1.0,1.0,1.0
LogReg,47===19,0.25,0.7692307692307693,0.75,1.0
LSVM,47===19,0.25,0.8846153846153846,0.75,1.0
SVM,47===19,0.25,0.8461538461538461,0.8,1.0
RF,47===19,0.25,0.9615384615384616,0.95,1.0
LogReg,47===21,0.25,1.0,1.0,1.0
LSVM,47===21,0.25,1.0,1.0,1.0
SVM,47===21,0.25,1.0,1.0,1.0
RF,47===21,0.25,1.0,1.0,1.0
LogReg,47===27,0.25,0.7818181818181819,0.8269230769230769,1.0
LSVM,47===27,0.25,0.8909090909090909,0.9230769230769231,1.0
SVM,47===27,0.25,0.9090909090909091,0.7692307692307693,1.0
RF,47===27,0.25,0.9818181818181818,0.9423076923076923,1.0
LogReg,47===15,0.25,1.0,1.0,1.0
LSVM,47===15,0.25,1.0,1.0,1.0
SVM,47===15,0.25,1.0,1.0,1.0
RF,47===15,0.25,1.0,1.0,1.0
LogReg,47===2,0.25,0.935064935064935,0.935064935064935,1.0
LSVM,47===2,0.25,0.948051948051948,0.974025974025974,1.0
SVM,47===2,0.25,0.974025974025974,0.961038961038961,1.0
RF,47===2,0.25,0.961038961038961,0.987012987012987,1.0
LogReg,47===31,0.25,0.9705882352941176,0.96875,1.0
LSVM,47===31,0.25,1.0,0.96875,1.0
SVM,47===31,0.25,0.9705882352941176,0.96875,1.0
RF,47===31,0.25,1.0,1.0,1.0
LogReg,47===1,0.25,0.9436619718309859,0.9577464788732394,1.0
LSVM,47===1,0.25,0.9859154929577465,0.9295774647887324,1.0
SVM,47===1,0.25,0.9577464788732394,0.971830985915493,1.0
RF,47===1,0.25,0.971830985915493,0.9859154929577465,1.0
LogReg,47===43,0.25,0.8771929824561403,0.8947368421052632,1.0
LSVM,47===43,0.25,0.9122807017543859,0.9824561403508771,1.0
SVM,47===43,0.25,0.9122807017543859,0.9649122807017544,1.0
RF,47===43,0.25,1.0,1.0,1.0
LogReg,47===33,0.25,1.0,1.0,1.0
LSVM,47===33,0.25,1.0,1.0,1.0
SVM,47===33,0.25,1.0,1.0,1.0
RF,47===33,0.25,1.0,1.0,1.0
LogReg,47===13,0.25,0.8235294117647058,0.6,1.0
LSVM,47===13,0.25,0.8529411764705882,0.56,1.0
SVM,47===13,0.25,0.9117647058823529,0.64,1.0
RF,47===13,0.25,0.9117647058823529,0.96,1.0
LogReg,48===18,0.25,1.0,1.0,1.0
LSVM,48===18,0.25,1.0,1.0,1.0
SVM,48===18,0.25,1.0,1.0,1.0
RF,48===18,0.25,1.0,1.0,1.0
LogReg,48===7,0.25,1.0,1.0,1.0
LSVM,48===7,0.25,1.0,1.0,1.0
SVM,48===7,0.25,1.0,1.0,1.0
RF,48===7,0.25,1.0,1.0,1.0
LogReg,48===42,0.25,0.7837837837837838,0.5714285714285714,1.0
LSVM,48===42,0.25,0.8648648648648649,0.75,1.0
SVM,48===42,0.25,0.8918918918918919,0.7142857142857143,1.0
RF,48===42,0.25,0.972972972972973,0.9642857142857143,1.0
LogReg,48===28,0.25,0.9733333333333334,0.9305555555555556,1.0
LSVM,48===28,0.25,0.9866666666666667,0.9722222222222222,1.0
SVM,48===28,0.25,0.9866666666666667,0.9861111111111112,1.0
RF,48===28,0.25,1.0,0.9861111111111112,1.0
LogReg,48===12,0.25,0.9746835443037974,0.9620253164556962,1.0
LSVM,48===12,0.25,0.9746835443037974,1.0,1.0
SVM,48===12,0.25,0.9620253164556962,0.9873417721518988,1.0
RF,48===12,0.25,0.9873417721518988,1.0,1.0
LogReg,48===35,0.25,0.9666666666666667,0.9666666666666667,1.0
LSVM,48===35,0.25,1.0,0.9666666666666667,1.0
SVM,48===35,0.25,0.9666666666666667,0.9666666666666667,1.0
RF,48===35,0.25,0.9666666666666667,1.0,1.0
LogReg,48===44,0.25,1.0,0.6666666666666666,1.0
LSVM,48===44,0.25,1.0,1.0,1.0
SVM,48===44,0.25,1.0,0.6666666666666666,1.0
RF,48===44,0.25,1.0,1.0,1.0
LogReg,48===11,0.25,1.0,0.9142857142857143,1.0
LSVM,48===11,0.25,1.0,0.9428571428571428,1.0
SVM,48===11,0.25,1.0,0.9714285714285714,1.0
RF,48===11,0.25,1.0,1.0,1.0
LogReg,48===17,0.25,0.984375,0.9682539682539683,1.0
LSVM,48===17,0.25,1.0,0.9841269841269841,1.0
SVM,48===17,0.25,0.984375,0.9841269841269841,1.0
RF,48===17,0.25,0.984375,1.0,1.0
LogReg,48===0,0.25,0.9436619718309859,0.9178082191780822,0.9682539682539683
LSVM,48===0,0.25,0.9436619718309859,0.958904109589041,0.9682539682539683
SVM,48===0,0.25,0.971830985915493,0.9726027397260274,1.0
RF,48===0,0.25,0.9859154929577465,0.9863013698630136,1.0
LogReg,48===20,0.25,0.9466666666666667,0.9733333333333334,0.9076923076923077
LSVM,48===20,0.25,0.9733333333333334,1.0,0.9384615384615385
SVM,48===20,0.25,0.96,0.96,0.9384615384615385
RF,48===20,0.25,0.9866666666666667,1.0,0.9846153846153847
LogReg,49===42,0.25,0.95,0.5,1.0
LSVM,49===42,0.25,0.95,0.5,1.0
SVM,49===42,0.25,0.95,0.5,1.0
RF,49===42,0.25,1.0,0.875,1.0
LogReg,49===28,0.25,0.9615384615384616,0.9743589743589743,1.0
LSVM,49===28,0.25,0.9743589743589743,0.9871794871794872,1.0
SVM,49===28,0.25,0.9615384615384616,0.9743589743589743,1.0
RF,49===28,0.25,0.9743589743589743,1.0,1.0
LogReg,49===12,0.25,0.9333333333333333,0.9298245614035088,1.0
LSVM,49===12,0.25,0.95,0.9473684210526315,1.0
SVM,49===12,0.25,0.95,0.9122807017543859,1.0
RF,49===12,0.25,0.9666666666666667,0.9473684210526315,1.0
LogReg,49===14,0.25,1.0,0.6363636363636364,1.0
LSVM,49===14,0.25,1.0,0.6363636363636364,1.0
SVM,49===14,0.25,1.0,0.8181818181818182,1.0
RF,49===14,0.25,1.0,1.0,1.0
LogReg,49===43,0.25,0.987012987012987,0.974025974025974,1.0
LSVM,49===43,0.25,0.974025974025974,0.974025974025974,1.0
SVM,49===43,0.25,0.974025974025974,0.974025974025974,1.0
RF,49===43,0.25,1.0,1.0,1.0
LogReg,49===0,0.25,1.0,0.75,1.0
LSVM,49===0,0.25,1.0,1.0,1.0
SVM,49===0,0.25,1.0,0.75,1.0
RF,49===0,0.25,1.0,1.0,1.0
